codigo,nombre,nombre_corto,sigla,titulo,numero_planes_estudio,codigo_estado,tipo_grupo,monto_tutoria,costo_programa,dep_inicial,siglaNoVersion,siglaNoVersionNumero
638,"Diplomado en Conciliación, Negociación y Arbitraje Versión I, Modalidad Virtual","Dipl. en Conciliación, Negociación y Arbitraje V. 1, Mod. Virtual",DCNA1,"Diplomado en Conciliación, Negociación y Arbitraje",1.0,V,T,,3000,10.0,DCNA,1
639,"Curso de Formación Continua en “Formas de Extinción de la Obligación Tributaria”, Versión I","Curso de For. Continua en “Formas de Extinción de la Obligación Tributaria”, V. 1",CFET1,Curso de Formación Continua en “Formas de Extinción de la Obligación Tributaria”,1.0,V,T,,200,10.0,CFET,1
640,CURSO DE FORMACIÓN CONTINUA DE ENTRENAMIENTO PARA LA DOCENCIA ONLINE VERSIÓN I,CURSO DE FORM. CONT. DE ENTRENAMIENTO PARA LA DOCENCIA ONLINE V. 1,CEDO1,CURSO DE FORMACION CONTINUA DE ENTRENAMIENTO PARA LA DOCENCIA ONLINE,1.0,V,T,,150,10.0,CEDO,1
641,Diplomado en Derecho Notarial - Regularización,Regularización - Diplomado en Derecho Notarial,RDDN,Diplomado en Derecho Notarial,1.0,V,T,,0,10.0,RDDN,0
642,"Especialidad Superior en Psiquiatría Forense Versión I, Modalidad Virtual(ANULADO)","Esp. Superior en Psiquiatría Forense V. 1, Mod. Virtual",ESPF1,Especialista Superior en Psiquiatría Forense,1.0,V,T,2475,6025,10.0,ESPF,1
643,"Diplomado en Docencia para Educación Superior Versión XI, Modalidad Virtual ","Dipl. en Docencia para Educación Superior V. 11, Mod. Virtual ",DES11,Diplomado en Docencia para Educación Superior,1.0,V,T,,3400,10.0,DES,11
644,"Maestría en Derechos Humanos en la Administración de Justicia Versión I, Modalidad Virtual ","Ma. en Derechos Humanos en la Administración de Justicia Virtual, V. 1 ",DHAJ1,Magister  en Derechos Humanos en la Administración de Justicia ,1.0,V,T,2475,19525,10.0,DHAJ,1
645,"Especialidad Superior en Energías Renovables Versión I, Modalidad Virtual","Especialidad Superior en Energías Renovables V. 1, Mod. Virtual",ESER1,Especialista Superior en Energías Renovables,1.0,V,T,2475,11525,10.0,ESER,1
646,"Doctorado en Ciencias de la Educación Versión X, Modalidad Virtual con Componente presencial (anulado)","Doc. en Ciencias de la Educación V. 10, Mod. Virtual con Componente presencial",DCE10,Doctor en Ciencias de la Educación,1.0,V,T,4911,49011,10.0,DCE,10
647,Curso de Formación Continua en “Odontología Restauradora” Versión I,Curso de Form. Continua en “Odontología Restauradora” V. 1,COR1,Curso de Formación Continua en “Odontología Restauradora”,1.0,V,T,,1700,10.0,COR,1
648,Diplomado en Arquitectura Interiorista Sustentable Versión I - Modalidad Virtual,Dipl. en Arquitectura Interiorista Sustentable V. 1 - Mod. Virtual,DAIS1,Diplomado en Arquitectura Interiorista Sustentable ,1.0,V,T,,3800,10.0,DAIS,1
649,"Diplomado en Negociación, Conciliación y Arbitraje para la Resolución de Conflictos Versión I, Modalidad Virtual","Dipl. en Negociación, Conciliación y Arbitraje para la Resolución de Conflictos V. 1, Mod. Virtual",NCAR1,"Diplomado en Negociación, Conciliación y Arbitraje para la Resolución de Conflictos",1.0,V,T,,3000,10.0,NCAR,1
650,"Diplomado en Derecho Tributario, Aduanero y Municipal Versión I, Modalidad Virtual ","Dipl. en Derecho Tributario, Aduanero y Municipal V. 1, Mod. Virtual ",DTAM1,"Diplomado en Derecho Tributario, Aduanero y Municipal ",1.0,V,T,,3500,10.0,DTAM,1
651,"Curso de Formación Continua en “Oclusión” Versión I, Modalidad Virtual","Curso de Formación Continua en “Oclusión” V. 1, Virtual",CFCO1,Curso de Formación Continua en “Oclusión”,1.0,V,T,,1500,10.0,CFCO,1
652,"Maestría en Salud Publica Versión II, Modalidad Virtual ","Maest. en Salud Publica V. 2, Mod. Virtual ",MSP2,Magíster en Salud Publica ,1.0,V,T,2475,12525,10.0,MSP,2
653,"Diplomado en Restauración y Conservación del Patrimonio Arquitectónico Versión I, Modalidad Virtual ","Dipl. en Restauración y Conservación del Patrimonio Arquitectónico V. 1, Mod. Virtual ",RCPA1,Diplomado en Restauración y Conservación del Patrimonio Arquitectónico,1.0,V,T,,3800,10.0,RCPA,1
654,"Diplomado en Auditoria Jurídica de la Función Jurisdiccional Versión I, Modalidad Virtual ","Dipl. en Auditoria Jurídica de la Función Jurisdiccional V. 1, Mod. Virtual ",AJFJ1,Diplomado en Auditoria Jurídica de la Función Jurisdiccional ,1.0,V,T,,3000,10.0,AJFJ,1
655,"Diplomado en Farmacia Clínica y Atención Farmacéutica Hospitalaria Versión III, Modalidad Virtual","Dipl. en Farmacia Clínica y Atención Farmacéutica Hospitalaria V. 3, Mod. Virtual",FCFH3,Diplomado en Farmacia Clínica y Atención Farmacéutica Hospitalaria,1.0,V,T,,3420,10.0,FCFH,3
656,"Diplomado en Inventariación, Codificación, Revalúo Técnico de Activos  Disposición de Bienes En El Marco De Las NB – SABS versión I, Modalidad Virtual","Dipl. en Inventariación, Codificación, Revalúo Técnico de Activos  Disposición de Bienes En El Marco De Las NB – SABS V. 1, Mod. Virtual",ISAB1,"Diplomado en Inventariación, Codificación, Revalúo Técnico de Activos  Disposición de Bienes En El Marco De Las NB – SABS.",1.0,V,T,,3300,10.0,ISAB,1
657,"Diplomado en Paleontología: Rescate, Preparación y Catalogación de Materia Fósil Versión I, Modalidad Virtual con componente Presencial","Dipl. en Paleontología: Rescate, Preparación y Catalogación de Materia Fósil V. I, Mod. Virtual con componente Presencial",DP1,"Diplomado en Paleontología: Rescate, Preparación y Catalogación de Materia Fósil",1.0,V,T,,4000,10.0,DP,1
658,"Maestría en Derecho Constitucional y Procesal Constitucional con créditos reconocidos a Doctorado Versión IV, Modalidad Virtual","Ma. en Derecho Constitucional y Procesal Constit. con créditos reconocidos a Doctorado V. 4, Mod. Virtual",MDCC4,Magíster en Derecho Constitucional y Procesal Constitucional  ,1.0,V,T,2475,12525,10.0,MDCC,4
660,"Especialidad Superior en Derecho Notarial  versión I, Modalidad Virtual","Esp. Superior en Derecho Notarial  V. 1, Mod. Virtual",ESDN1,Especialista Superior en Derecho Notarial,1.0,V,T,2475,5525,10.0,ESDN,1
662,"Diplomado en Métodos Cuantitativos en Ecología Evolutiva Versión I, Modalidad Virtual ","Dipl. en Métodos Cuantitativos en Ecología Evolutiva V. 1, Mod. Virtual ",MCEE1,"Diplomado en Métodos Cuantitativos en Ecología Evolutiva Versión I, Modalidad Virtual ",1.0,V,T,,4200,10.0,MCEE,1
663,Diplomado en Farmacia Clínica y Atención Farmacéutica Hospitalaria - Regularización,Regularización - Dipl. en Farmacia Clínica y Atención Farmacéutica Hospitalaria,RFCAF,Diplomado en Farmacia Clínica y Atención Farmacéutica Hospitalaria,1.0,V,T,,0,10.0,RFCAF,0
664,"Maestría en Ingeniería Geotécnica Versión IV, Modalidad Virtual ","Ma. en Ingeniería Geotécnica Versión 4, Mod. Virtual",MIGV4,Magister en Ingeniería Geotécnica ,3.0,V,T,2475,22525,10.0,MIG,MIG
665,"Diplomado en Administración Financiera de Cooperativas Versión I, Modalidad Virtual  ","Dipl. en Administración Financiera de Cooperativas V. 1, Mod. Virtual ",DAFC1,Diplomado en Administración Financiera de Cooperativas,1.0,V,T,,3300,10.0,DAFC,1
666,Residencia Médica,Residencia Médica,RM,Residente Médico,1.0,V,P,0,0,0.0,RM,0
667,"Especialidad Superior en Mercado de Valores Versión I, Modalidad Virtual","Esp. Superior en Mercado de Valores V. 1, Mod. Virtual",ESMV1,Especialista Superior en Mercado de Valores,1.0,V,T,2475,9525,10.0,ESM,ESM
668,"Maestría en Auditoria Forense Versión I, Modalidad Virtual","Ma. en Auditoria Forense V. 1, Mod. Virtual",MAF1,Magister en Auditoria Forense ,1.0,V,T,2475,13375,10.0,MAF,1
669,"Maestría en Ingeniería Financiera Versión I, Modalidad Virtual  ","Ma. en Ingeniería Financiera V. 1, Mod. Virtual  ",MIF1,Magister en Ingeniería Financiera ,1.0,V,T,2475,13375,10.0,MIF,1
700,"Maestría en Tributación Versión VIII, Modalidad Virtual","Ma. en Tributación V. 8, Mod. Virtual",MT8,Magister en Tributación  ,1.0,V,T,2475,13125,10.0,MT,8
701,Diplomado en Neuropedagogía,"Dipl. en Neuropedagogía V. 1, Mod. Virtual",DN1,Diplomado en Neuropedagogía,1.0,V,T,,3500,10.0,DN,1
702,"CURSO DE FORMACION CONTINUA EN ELABORACION DE TRABAJOS DE INVESTIGACION PARA EDUCACION SUPERIOR VERSION I, MODALIDAD VIRTUAL","CURSO DE FORM. CONTINUA EN ELABORACION DE TRABAJOS DE INVESTIGACION PARA EDUCACION SUPERIOR V.1, MOD. VIRTUAL",TIES1,CURSO DE FORMACION CONTINUA EN ELABORACION DE TRABAJOS DE INVESTIGACION PARA EDUCACION SUPERIOR,1.0,V,T,,500,10.0,TIES,1
703,Diplomado en Gerencia de la Construcción - Regularización,Regularización - Diplomado en Gerencia de la Construcción,RDGC,Diplomado en Gerencia de la Construcción,1.0,V,T,,0,10.0,RDGC,0
704,Maestría en Comunicación Intercultural como Aporte al Desarrollo - Regularización,Regularización - Ma. en Comunicación Intercultural como Aporte al Desarrollo ,RCIAD,Magister Comunicación Intercultural como Aporte al Desarrollo,1.0,V,T,,0,10.0,RCIAD,0
705,"Curso de Formación Continua en “Odontopediatria”, Versión I","Curso de Form. Continua en “Odontopediatria”, V. 1",CFCO1,Curso de Formación Continua en “Odontopediatria”,1.0,V,T,,1200,10.0,CFCO,1
706,"Diplomado en Ventas y Atención al Cliente Versión I, Modalidad Virtual","Dipl. en Ventas y Atención al Cliente V. 1, Mod. Virtual",DVAC1,Diplomado en Ventas y Atención al Cliente  ,1.0,V,T,,3200,10.0,DVAC,1
707,"Diplomado en Riego Tecnificado para una Agricultura Sostenible Versión I, Modalidad Virtual ","Dipl. en Riego Tecnificado para una Agricultura Sostenible V. 1, Mod. Virtual",RTAS1,Diplomado en Riego Tecnificado para una Agricultura Sostenible,1.0,V,T,,3300,10.0,RTAS,1
708,"CURSO DE FORMACIÓN CONTINUA EN QUECHUA VERSIÓN I, MODALIDAD VIRTUAL","CURSO DE FORMACIÓN CONTINUA EN QUECHUA, V. 1, MODALIDAD VIRTUAL",CFCQ1,CURSO DE FORMACIÓN CONTINUA EN QUECHUA VERSIÓN I,1.0,V,T,,300,10.0,CFCQ,1
709,"Diplomado en Emprendimiento e Innovación Versión I, Modalidad Virtual","Dipl. en Emprendimiento e Innovación V. 1, Mod. Virtual",DEIV1,Diplomado en Emprendimiento e Innovación,1.0,V,T,,4900,10.0,DEI,DEI
710,"Doctorado en Gestión Integral y Optimización de la Farmacoterapia Version I, Modalidad Virtual","Doc. en Gestión Integral y Optimización de la Farmacoterapia V. 1, Mod. Virtual",DGOF1,Doctor en Gestión Integral y Optimización de la Farmacoterapia ,1.0,V,T,4900,40600,10.0,DGOF,1
711,"Especialidad Superior en Física Versión I, Modalidad Virtual","Esp. Superior en Física V. 1, Mod. Virtual",ESF1,Especialista Superior en Física,1.0,V,T,2475,7525,10.0,ESF,1
712,"Especialidad Superior en Redes de Datos Versión I, Modalidad Virtual ","Esp. Superior en Redes de Datos V. 1, Mod. Virtual ",ESRD1,Especialista Superior en Redes de Datos,1.0,V,T,2475,7525,10.0,ESRD,1
713,"Diplomado en Seguridad Informática Versión I, Modalidad Virtual","Dipl. en Seguridad Informática V. 1, Mod. Virtual",DSIV1,Diplomado en Seguridad Informática,1.0,V,T,,3500,10.0,DSI,DSI
714,"Diplomado en Derecho Procesal Penal Mención: Ley Nº 1173, Ley de Abreviación Procesal Penal y de Fortalecimiento de la Lucha Integral Contra la Violencia a Niñas, Niños, Adolescentes y Mujeres - Regularización","Regularización - Dipl. en Derecho Procesal Penal Mención: Ley Nº 1173, Ley de Abreviación Proc. Penal y de Fortalecimiento de la Lucha Integral Contra la Violencia a Niñas, Niños, Adolescentes y Mujeres",RDPPM,"Diplomado en Derecho Procesal Penal Mención: Ley Nº 1173, Ley de Abreviación Procesal Penal y de Fortalecimiento de la Lucha Integral Contra la Violencia a Niñas, Niños, Adolescentes y Mujeres",1.0,V,T,,0,10.0,RDPPM,0
715,Diplomado en Derecho Procesal Civil desde el Ambito Constitucional - Regularización,Regularización - Dipl. en Derecho Procesal Civil desde el Ambito Constitucional,RDPC,Diplomado en Derecho Procesal Civil desde el Ambito Constitucional - Regularización,1.0,V,T,,0,10.0,RDPC,0
716,Especialidad en Diseño de Interiores de Espacios Residenciales y Comerciales  - Regularización,Regularización - Esp. en Diseño de Interiores de Espacios Residenciales y Comerciales,RDIER,Especialista en Diseño de Interiores de Espacios Residenciales y Comerciales,1.0,V,T,,0,10.0,RDIER,0
717,"Maestría en Ingeniería Estructural Versión VII, Modalidad Virtual ","Ma. en Ingeniería Estructural V. VII, Mod. Virtual ",MIEV7,Magister en Ingeniería Estructural,1.0,V,T,2475,26525,10.0,MIE,MIE
718,"Maestría en Ingeniería Vial Versión III, Modalidad Virtual","Ma. en Ingeniería Vial V. 3, Mod. Virtual",MIV3,Magíster en Ingeniería Vial,1.0,V,T,2475,26525,10.0,MI,MI
719,Diplomado en Habilidades Gerenciales - Regularización,Regularización - Dipl. en Habilidades Gerenciales,RDHG,Diplomado en Habilidades Gerenciales,1.0,V,T,,0,10.0,RDHG,0
720,Maestría en Energías Renovables y Eficiencia Energética ,"Ma. en Energías Renovables y Eficiencia Energética, Ve. 1 ",MERE1,Magister en Energías Renovables y Eficiencia Energética ,1.0,V,T,2475,13025,10.0,MERE,1
721,"Especialidad Técnica en Nutrición y Zootecnología Animal, Versión I","Esp. Técnica en Nutrición y Zootecnología Animal, V. 1",ENZA1,Especialista Técnico en Nutrición y Zootecnología Animal,1.0,V,T,2475,4525,10.0,ENZA,1
722,"Diplomado en Derecho Notarial y Conservación de Documentos Notariales, Versión I","Dipl. en Derecho Notarial y Conservación de Documentos Notariales, V. 1",DDNR1,Diplomado en Derecho Notarial y Conservación de Documentos Notariales ,1.0,V,T,,3000,10.0,DDNR,1
723,"DIPLOMADO EN ANALISIS DE PRODUCTOS HIDROMETEOROLÓGICOS DE LOS SERVICIOS CLIMÁTICOS DEL SENAMHI-BOLIVIA, PARA LA GESTIÓN INTEGRAL DE RIESGOS DE DESASTRES, VERSIÓN I","DIPL. EN ANALISIS DE PRODUCTOS HIDROMETEOROLÓGICOS DE LOS SERVICIOS CLIMÁTICOS DEL SENAMHI-BOLIVIA, PARA LA GESTIÓN INTEGRAL DE RIESGOS DE DESASTRES, V. 1",DAPH1,"DIPLOMADO EN ANALISIS DE PRODUCTOS HIDROMETEOROLÓGICOS DE LOS SERVICIOS CLIMÁTICOS DEL SENAMHI-BOLIVIA, PARA LA GESTIÓN INTEGRAL DE RIESGOS DE DESASTRES",1.0,V,T,,2500,10.0,DAPH,1
724,"Maestría en Derecho Notarial y Registral, Versión I Modalidad Virtual ","Ma. en Derecho Notarial y Registral, Versión I Modalidad Virtual ",MDNR1,Magíster en Derecho Notarial y Registral,1.0,V,T,2475,6000,10.0,MDNR,1
725,"Diplomado en Derecho Constitucional, con Mención en  Argumentación Jurídica y Razonamiento Judicial - Regularización","Regularización - Dipl. en Derecho Constitucional, con Mención en  Argumentación Jurídica y Razonamiento Judicial",RDCAJ,"Diplomado en Derecho Constitucional, con Mención en  Argumentación Jurídica y Razonamiento Judicial",1.0,V,T,,0,10.0,RDCAJ,0
726,Diplomado en Metodologías de la Investigación Cualitativa - Regularización,Regularización - Diplomado en Metodologías de la Investigación Cualitativa,RDMIC,Diplomado en Metodologías de la Investigación Cualitativa,1.0,V,T,,0,10.0,RDMIC,0
727,"Diplomado en Seguridad, Bioseguridad y Salud en el Trabajo, Versión I Modalidad Virtual","Dipl. en Seguridad, Bioseguridad y Salud en el Trabajo, V. I Mod. Virtual",SBST1,"Diplomado en Seguridad, Bioseguridad y Salud en el Trabajo",1.0,V,T,,3500,10.0,SBST,1
728,Maestría en Ingeniería Estructural - Regularización,Regularización - Maestría en Ingeniería Estructural,RMIE,,1.0,V,T,,0,10.0,RMIE,0
729,"Diplomado en Investigación, Docencia y Tutoría, Versión I Modalidad Virtual","Dipl. en Investigación, Docencia y Tutoría, V. 1 Virtual",DIDT1,"Diplomado en Investigación, Docencia y Tutoría",1.0,V,T,,3300,10.0,DIDT,1
730,"Diplomado en Salud Pública, Versión I Modalidad Virtual","Dipl. en Salud Pública, V. 1 Virtual",DSP1,Diplomado en Salud Pública,1.0,V,T,,4000,10.0,DSP,1
731,"Diplomado en Derecho Empresarial, Versión I Modalidad Virtual (ANULADO)","Dipl. en Derecho Empresarial, V. 1 Virtual (ANULADO)",DDE1,Diplomado en Derecho Empresarial  ,1.0,V,T,,3500,10.0,DDE,1
732,"Diplomado en Estudios en Preinversión y Gestión Hospitalaria, Versión I Modalidad Virtual ","Dipl. en Estudios en Preinversión y Gestión Hospitalaria, Versión I Modalidad Virtual ",EPGH1,Diplomado en Estudios en Preinversión y Gestión Hospitalaria,1.0,V,T,,4000,10.0,EPGH,1
733,"Especialidad Superior  en Diseño de Arquitectura Hospitalaria, Versión I Modalidad Virtual","Esp. Superior  en Diseño de Arquitectura Hospitalaria, V. I Mod. Virtual",EDAH1,Especialidad Superior  en Diseño de Arquitectura Hospitalaria,1.0,V,T,2475,9525,10.0,EDAH,1
734,"Maestría en Arquitectura Hospitalaria, Versión I Modalidad Virtual","Ma. en Arquitectura Hospitalaria, V. 1 Mod. Virtual",MAH1,"Magister en Arquitectura Hospitalaria, Especialista Superior en Diseño de Arquitectura Hospitalaria, Diplomado en Estudios de Preinversión y Gestión Hospitalaria",1.0,V,T,2475,22525,10.0,MAH,1
735,"Doctorado en Epidemiología, Versión I ","Doc. en Epidemiología, V. 1 ",DEV1,Doctor (a) en Epidemiología   ,1.0,V,T,4200,40800,10.0,DE,DE
736,"Doctorado en Salud Pública Versión II, Modalidad Virtual con Componente Presencial ","Do. en Salud Pública V.2, Mod. Virtual con Componente Presencial",DSP2,Doctor (a) en Salud Pública  ,1.0,V,T,4200,40800,5.0,DSP,2
737,"Diplomado en Dirección Estratégica de Recursos Humanos, Versión IV","Dipl. en Dirección Estratégica de Recursos Humanos, V. 4",DERH4,Diplomado en Dirección Estratégica de Recursos Humanos,1.0,V,T,,4900,10.0,DERH,4
738,Diplomado en Gestión Pública - Regularización,Regularización - Diplomado en Gestión Pública,RDGP,Diplomado en Gestión Pública,1.0,V,T,,0,10.0,RDGP,0
739,Doctorado en Gestión Empresarial - Regularización,Regularización - Doctorado en Gestión Empresarial,RDGE,Doctor en Gestión Empresarial,1.0,V,T,,0,10.0,RDGE,0
740,"Especialidad Superior en Auditoría Médica y Gestión de Calidad, Versión III Modalidad Virtual ","Esp. Sup. en Auditoría Médica y Gestión de Calidad, Versión III Modalidad Virtual",EAMG3,Especialista Superior en Auditoría Médica y Gestión de Calidad,1.0,V,T,2475,19000,10.0,EAMG,3
741,"Especialidad Clínica en Odontopediatría, Versión II, Subsede Oruro","Esp. Clínica en Odontopediatría, V. 2, S. Oruro",ECO2,Especialista Clínico en Odontopediatría,1.0,V,T,2475,40000,10.0,ECO,2
742,"Maestría en Educación Superior Versión XV, Modalidad Virtual ","Ma. en Educación Superior V. 15, Mod. Virtual",MES15,Magíster en Educación Superior,1.0,V,T,2475,16000,10.0,MES,15
743,"CURSO DE FORMACIÓN CONTÍNUA EN REHABILITACION ORAL CON PROTESIS SOBRE IMPLANTES, VERSIÓN I","CURSO DE FORMACIÓN CONTÍNUA EN REHABILITACION ORAL CON PROTESIS SOBRE IMPLANTES, V. 1",CROP1,CURSO DE FORMACIÓN CONTÍNUA EN REHABILITACION ORAL CON PROTESIS SOBRE IMPLANTES,1.0,V,T,,1500,10.0,CROP,1
744,Diplomado en Gestión de Procesos de Contratación del Estado en el Marco de las NB - SABS - Regularización,Regularización - Dip. en Gestión de Procesos de Contratación del Estado en el Marco de las NB - SABS,RSABS,Diplomado en Gestión de Procesos de Contratación del Estado en el Marco de las NB - SABS,1.0,V,T,,0,10.0,RSABS,0
745,"Doctorado en Administración de Justicia, Versión I  ","Do. en Administración de Justicia, V. 1",DAJ1,Doctor en Administración de Justicia ,1.0,V,T,4200,38500,5.0,DAJ,1
746,"Doctorado en Derecho, Versión III  ","Do en Derecho, V. 3  ",DDV3,Doctor en Derecho ,1.0,V,T,4200,38500,5.0,DD,DD
747,"Doctorado en Derecho Constitucional y Procesal Constitucional, Versión I","Do. en Derecho Constitucional y Procesal Constitucional, V. 1",DDCC1,Doctor en Derecho Constitucional y Procesal Constitucional,1.0,V,T,4200,38500,5.0,DDCC,1
748,"Doctorado en Ciencias de la Educación Versión X, Modalidad Virtual",Doc. en Ciencias de la Educación V. 10 Mod. Virtual,DCE10,Doctor (a) en Ciencias de la Educación,1.0,V,T,4200,33700,5.0,DCE,10
749,"Doctorado en Gestión Financiera Empresarial, Versión I, Modalidad Virtual","Doc. en Gestión Financiera Empresarial, V. 1, Virtual",DGEV1,Doctor en Gestión Financiera Empresarial,1.0,V,T,4900,30000,13.53333333,DGE,DGE
750,"Diplomado en Marketing Digital Versión II, Modalidad Virtual ","Diplomado en Marketing Digital V. 2, Mod. Virtual ",DMDV2,Diplomado en Marketing Digital ,1.0,V,T,,4900,10.0,DMD,DMD
751,"Diplomado en Formulación, Evaluación y Administración de Proyectos Versión III, Modalidad Virtual ","Dipl. en Formulación, Evaluación y Administración de Proyectos V. 3, Mod. Virtual ",DEAP3,"Diplomado en Formulación, Evaluación y Administración de Proyectos",1.0,V,T,,4900,10.0,DEAP,3
752,"Diplomado en Investigación, Docencia y Tutoría Version II, Modalidad Virtual","Dipl. en Investigación, Docencia y Tutoría V. 2, Mod. Virtual",DIDT2,"Diplomado en Investigación, Docencia y Tutoría",1.0,V,T,,3300,10.0,DIDT,2
753,"Diplomado en Patología  Bucomaxilofacial Versión I, Modalidad Virtual","Dipl. en Patología  Bucomaxilofacial V. 1, Mod. Virtual",DPBV1,Diplomado en Patología  Bucomaxilofacial,1.0,V,T,,4176,10.0,DPB,DPB
754,"Diplomado en Farmacología Odontológica, Versión I","Dipl. en Farmacología Odontológica, V. 1",DFO1,Diplomado en Farmacología Odontológica,1.0,V,T,,4176,10.0,DFO,1
755,Diplomado en Nanotecnologia Aplicada - Regularización,Regularización - Dipl. en Nanotecnologia Aplicada,RDNA,,1.0,V,T,,0,10.0,RDNA,0
756,"Diplomado en Gestión Ambiental, Seguridad y Salud Ocupacional - Regularización","Regularización - Dipl. Gestión Ambiental, Seguridad y Salud Ocupacional",RDGA,,1.0,V,T,,0,10.0,RDGA,0
757,"Especialidad Clínica en Ortodoncia, Versión III","Esp.Clínica en Ortodoncia, V. 3",ECO3,Especialista Clínico en Ortodoncia,1.0,V,T,2475,46525,10.0,ECO,3
758,"Maestría en Arquitectura Hospitalaria, Versión II Modalidad Virtual","Ma. en Arquitectura Hospitalaria, V. 2 Mod. Virtual",MMAH2,"Magister en Arquitectura Hospitalaria, Especialista Superior en Diseño de Arquitectura Hospitalaria, Diplomado en Estudios de Preinversión y Gestión Hospitalaria",1.0,V,T,2475,22525,10.0,MMAH,2
759,"Especialidad Superior  en Diseño de Arquitectura Hospitalaria, Versión II Modalidad Virtual","Esp. Superior  en Diseño de Arquitectura Hospitalaria, V. 2 Mod. Virtual",EDAH2,Especialidad Superior  en Diseño de Arquitectura Hospitalaria,1.0,V,T,2475,9525,10.0,EDAH,2
760,"Diplomado en Estudios en Preinversión y Gestión Hospitalaria, Versión II Modalidad Virtual ","Dipl. en Estudios en Preinversión y Gestión Hospitalaria, V. 2 Mod. Virtual ",EPGH2,Diplomado en Estudios en Preinversión y Gestión Hospitalaria,1.0,V,T,0,4000,10.0,EPGH,2
761,Programa de Regularización - Maestría en Ingeniería Geotécnica,Regularización - Programa Mae. en Ingeniería Geotécnica,RMIGV,,1.0,V,T,,0,10.0,RMIGV,0
762,Especialidad en Derecho Agroambiental Sustantivo – Adjetivo - Regularización,Regularización - Esp. en Derecho Agroambiental Sustantivo,REDA,,1.0,V,T,,0,10.0,REDA,0
763,"Maestría en Ingeniería Geotécnica Versión V, Modalidad Virtual","Ma. en Ingeniería Geotécnica V. 5, Mod. Virtual",MIG5V,Magister en Ingeniería Geotécnica ,3.0,V,T,2475,22525,10.0,MIG5V,0
764,"Maestría en Energías Renovables y Eficiencia Energética Versión II, Modalidad Virtual","Ma. en Energías Renovables y Eficiencia Energética V. 2, Mod. Virtual",MERE2,Magister en Energías Renovables y Eficiencia Energética ,1.0,V,T,2475,13025,10.0,MERE,2
765,Especialidad en Rehabilitación y Estética Dental - Regularización,Regularización - Especialidad en Rehabilitación y Estética Dental ,RRHEE,,1.0,V,T,0,0,10.0,RRHEE,0
766,"Diplomado en Farmacia Clínica y Atención Farmacéutica Hospitalaria, Versión IV","Dip. en Farmacia Clínica y Atención Farmacéutica Hospitalaria, V. 4",FCAF4,Diplomado en Farmacia Clínica y Atención Farmacéutica Hospitalaria,1.0,V,T,,3420,10.0,FCAF,4
767,Diplomado en Conciliación Judicial y Extra Judicial - Regularización,Regularización - Dipl. en Conciliación Judicial y Extra Judicial ,RDCJE,,1.0,V,T,,0,10.0,RDCJE,0
768,"Diplomado en Investigación, Docencia y Tutoría Versión III, Modalidad Virtual","Dipl. en Investigación, Docencia y Tutoría V. 3, Virtual",DIDT3,"Diplomado en Investigación, Docencia y Tutoría",1.0,V,T,,3300,10.0,DIDT,3
769,"Diplomado en Gobierno Electrónico Versión I, Modalidad Virtual","Dipl.en Gobierno Electrónico V. 1, Mod. Virtual",DGE1,Diplomado en Gobierno Electrónico ,1.0,V,T,,3800,10.0,DGE,1
770,"Especialidad Superior en Psicología Clínica y de la Salud Versión I, Modalidad Virtual ","Esp. Superior en Psicología Clínica y de la Salud V. 1, Mod. Virtual ",EPCS1,Especialista Superior en Psicología Clínica y de la Salud,1.0,V,T,2475,11000,10.0,EPCS,1
771,"Especialidad Superior en Psicología Forense Versión I, Modalidad Virtual","Esp. Superior en Psicología Forense V. 1, Mod. Virtual",ESPF1,Especialista Superior en Psicología Forense,1.0,V,T,2475,13000,10.0,ESPF,1
772,"Especialidad Superior en Derecho Procesal Penal Versión I, Modalidad Virtual ","Esp. Sup. en Derecho Procesal Penal V. 1, Mod. Virtual",EDPP1,Especialista  Superior en Derecho Procesal Penal,1.0,V,T,2475,9000,10.0,EDPP,1
773,"Diplomado en Negociación, Conciliación y Arbitraje Para la Resolución de Conflictos Versión II, Modalidad Virtual","Dipl. en Negociación, Conciliación y Arbitraje Para la Resolución de Conflictos V. 2, Mod. Virtual",NCAR2,"Diplomado en Negociación, Conciliación y Arbitraje Para la Resolución de Conflictos",1.0,V,T,,3000,10.0,NCAR,2
774,Diplomado en Docencia para Educación Superior Versión XII,Dipl. en Docencia para Educación Superior V. 12,DES12,Diplomado en Docencia para Educación Superior,1.0,V,T,,3400,10.0,DES,12
775,"Doctorado en Problemáticas del Derecho Versión I, Modalidad Virtual ","Do. en Problemáticas del Derecho V. 1, Mod. Virtual ",DPDV1,Doctor en Problemáticas del Derecho  ,1.0,V,T,3850,13080,10.0,DPD,DPD
776,"Diplomado en Derecho Notarial y Conservación de Documentos Notariales Versión II, Modalidad Virtual ","Dipl. en Derecho Notarial y Conservación de Documentos Notariales V. 2, Mod. Virtual",DDNR2,Diplomado en Derecho Notarial y Conservación de Documentos Notariales,1.0,V,T,,3000,10.0,DDNR,2
777,"Diplomado en Salud Pública con créditos reconocidos a Maestría Versión II, Modalidad Virtual","Dipl. en Salud Pública con créditos reconocidos a Maestría V. 2, Mod. Virtual",DSP2,Diplomado en Salud Pública,1.0,V,T,,3000,10.0,DSP,2
