id,codigo_carrera,fecha_registro,matriculado,revisado
12345678,466,2017-11-09 23:12:52,0,0
5049880,452,2017-11-10 09:59:42,1,0
8612076,467,2017-11-10 11:32:26,0,0
5137255,465,2017-11-10 18:55:12,1,0
7487195,468,2017-11-12 17:15:10,1,0
4013513,467,2017-11-13 14:13:26,1,0
5125260,465,2017-11-14 07:23:17,1,0
7898021,467,2017-11-14 08:12:40,1,0
7467010,0,2017-11-15 10:02:41,0,0
3099890,467,2017-11-15 11:24:53,1,0
1112959,467,2017-11-15 17:21:16,1,0
4418399,467,2017-11-03 08:19:42,1,0
4115487,467,2017-11-06 09:31:00,1,0
7514126,467,2017-11-16 08:20:13,1,0
4008430,465,2017-11-18 09:45:37,1,0
6802136,447,2017-11-20 11:54:30,0,0
7465950,444,2017-11-20 15:09:21,1,0
2787490,444,2017-11-21 07:18:56,1,0
3643710,444,2017-11-21 15:36:13,0,0
7466242,438,2017-11-22 06:23:59,0,0
6689491,467,2017-11-22 15:56:52,1,0
6676715,467,2017-11-22 16:14:16,1,0
3974113,467,2017-11-22 16:49:43,1,0
7464968,450,2020-07-31 15:13:33,1,0
6574362,450,2017-11-23 09:55:10,0,0
5644731,450,2017-11-23 10:09:25,0,0
3773263,467,2017-11-23 10:31:40,1,0
7504570,444,2017-11-23 10:46:54,1,0
8523275,466,2017-11-23 11:01:20,1,0
8636783,467,2017-11-23 13:47:27,1,0
5085480,465,2017-11-23 16:17:44,1,0
5541058,1046,2023-08-24 09:49:51,0,0
5541058,1043,2023-08-09 08:48:42,0,0
1149682,468,2017-11-23 17:40:58,1,0
6713938,468,2017-11-23 21:57:38,0,0
8599679,444,2017-11-24 09:50:01,1,0
5492991,428,2017-11-24 10:55:01,1,0
6713058,456,2017-11-24 10:57:55,0,0
6713058,428,2017-11-24 10:58:23,1,0
5667159,468,2017-11-24 11:09:06,1,0
7530281,468,2017-11-24 13:22:03,0,0
10342924,463,2017-11-24 17:47:02,1,0
1392872,465,2017-11-24 18:26:15,1,0
4082059,465,2017-11-24 18:42:50,1,0
3977721,465,2017-10-16 11:19:52,1,0
5086829,465,2017-11-25 07:15:45,1,0
6686780,465,2017-11-25 07:49:19,1,0
401688,465,2017-11-25 14:09:32,0,0
5521212,465,2017-11-26 07:48:19,1,0
7504979,463,2017-11-27 17:11:33,1,0
4016688,465,2017-10-18 14:50:51,1,0
7555647,450,2017-11-28 17:29:33,1,0
5495971,467,2017-11-09 10:28:46,1,0
6008408,450,2017-11-28 18:27:52,1,0
4981671,450,2017-11-28 18:28:16,1,0
7741835,438,2017-11-30 10:58:21,0,0
4101508,438,2017-11-30 16:19:23,0,0
5759614,459,2017-11-30 18:46:02,0,0
5652172,462,2017-12-01 15:10:20,1,0
4012809,462,2019-12-19 09:57:06,1,0
5759614,462,2017-12-01 15:11:04,1,0
1147508,412,2017-12-01 20:10:49,0,0
3663480,444,2017-12-05 11:19:15,1,0
7560931,444,2017-12-05 11:30:26,1,0
1069952,444,2017-12-05 11:38:02,1,0
1075361,444,2017-12-05 13:21:52,1,0
10340015,444,2017-12-05 16:53:18,1,0
4144081,444,2017-11-17 13:23:04,1,0
1046878,444,2017-12-05 17:48:13,1,0
1107485,444,2017-12-05 17:49:06,1,0
1049736,444,2017-11-19 18:51:55,1,0
3380873,444,2017-11-30 15:27:45,1,0
1111268,444,2017-11-28 22:06:38,1,0
6697691,444,2017-12-05 17:51:19,1,0
5561528,444,2017-12-05 17:51:36,1,0
1093214,444,2017-12-01 17:19:40,1,0
1049761,444,2017-11-30 11:17:25,1,0
7528655,467,2017-12-06 09:53:23,0,0
7528655,444,2017-12-06 09:58:15,1,0
10344013,444,2017-12-06 13:20:10,1,0
7473223,444,2017-12-06 16:27:41,1,0
472960,456,2017-12-07 16:27:04,0,0
472960,441,2017-12-07 16:30:21,1,0
5078332,456,2017-12-08 09:26:35,0,0
3649337,429,2017-12-08 11:49:52,1,0
1117919,429,2017-12-08 11:50:12,1,0
5078332,429,2017-12-08 11:50:33,1,0
6665303,429,2017-12-08 11:50:53,1,0
11385882,412,2017-12-13 09:20:55,0,0
1061712,444,2017-12-18 14:09:13,1,0
7502674,0,2017-12-18 20:48:11,0,0
1061444,467,2017-12-20 09:22:04,1,0
7502674,444,2017-12-18 20:10:55,1,0
4273153,463,2017-12-22 11:33:39,1,0
2634581,463,2017-12-22 11:33:59,1,0
7552666,463,2017-09-15 10:16:48,1,0
10330317,463,2017-12-22 11:34:40,1,0
5537439,463,2017-12-22 11:34:59,1,0
3702648,463,2017-12-22 11:35:20,1,0
3626148,463,2017-12-22 11:35:47,1,0
1092811,463,2017-12-22 11:36:06,1,0
7504313,463,2017-09-22 08:35:02,1,0
5667411,463,2017-12-22 11:37:28,1,0
1075088,463,2017-12-22 11:37:52,1,0
8652471,463,2017-09-25 14:45:45,1,0
5490910,463,2017-12-22 11:41:11,1,0
7560571,463,2017-12-22 11:41:29,1,0
5642676,463,2017-12-22 11:42:10,1,0
5077776,463,2017-12-22 11:42:49,1,0
6346431,463,2017-12-22 11:43:10,1,0
4421188,438,2017-12-22 13:53:43,1,0
4626603,438,2017-12-22 13:54:02,1,0
5903638,438,2017-11-06 10:07:47,1,0
3235258,438,2017-12-22 13:54:38,1,0
7557801,465,2018-01-08 08:24:36,0,0
5726313,503,2018-10-26 14:20:41,1,0
3646914,468,2018-01-16 10:17:37,0,0
10335200,468,2018-01-16 19:38:24,1,0
6855621,447,2018-01-16 20:41:18,0,0
5765210,457,2018-01-18 08:32:51,1,0
4779085,457,2018-01-18 11:02:34,0,0
7487137,468,2018-01-19 07:30:59,1,0
4008187,468,2018-01-19 07:39:44,1,0
4095475,468,2018-01-19 08:44:29,1,0
4008187,466,2018-01-19 09:19:28,0,0
4889570,447,2018-01-19 16:48:01,0,0
10324741,468,2018-01-22 15:42:41,1,0
5079241,463,2018-01-23 06:48:23,0,0
6698646,457,2018-01-23 14:33:36,1,0
6783674,457,2018-01-23 14:43:52,1,0
3911074,457,2018-01-23 16:39:39,1,0
7091994,457,2018-01-24 10:15:07,1,0
6876171,457,2018-01-24 11:22:53,1,0
4933380,457,2018-01-24 11:30:08,1,0
6735222,457,2018-01-24 11:39:29,1,0
7082383,457,2018-01-24 11:44:38,1,0
4844842,457,2018-01-24 18:15:52,1,0
8284432,457,2018-01-24 19:01:49,1,0
7392481,457,2018-01-25 10:37:52,1,0
8443533,457,2018-01-25 16:51:32,1,0
10522057,457,2018-01-25 17:46:39,1,0
4985876,447,2018-01-25 17:57:04,0,0
8278221,457,2018-01-25 17:59:41,1,0
4985876,457,2018-01-25 18:00:57,1,0
5762433,457,2018-01-25 18:48:19,1,0
4286007,457,2018-01-26 10:28:45,1,0
5691713,447,2018-01-26 10:55:15,0,0
4937453,457,2018-01-26 12:40:12,1,0
5691713,458,2018-01-26 14:25:17,0,0
5691713,457,2018-01-26 14:34:52,0,0
4278838,457,2018-01-26 15:20:46,1,0
6128434,457,2018-01-26 20:42:43,1,0
7369688,468,2018-01-28 09:56:15,1,0
6807773,268,2018-01-30 11:09:56,0,0
5663262,0,2018-01-31 12:45:25,0,0
3550747,429,2018-02-02 11:53:14,1,0
7552211,474,2018-02-02 11:53:14,1,0
5490042,474,2018-02-02 11:53:14,1,0
5797490,474,2018-02-02 11:53:14,1,0
5089829,474,2018-04-24 13:31:01,1,0
3968650,474,2018-02-02 11:53:14,1,0
5548923,474,2018-02-02 11:53:14,1,0
10385702,474,2018-02-02 11:53:14,1,0
4088321,474,2018-04-26 12:26:34,1,0
7495764,474,2018-02-02 11:53:14,1,0
6650817,474,2018-02-02 11:53:14,1,0
5520241,474,2018-02-02 11:53:14,1,0
3308163,474,2018-02-02 11:53:14,1,0
8637970,474,2018-04-30 09:13:28,1,0
8520067,474,2018-02-02 11:53:14,1,0
7521345,474,2018-04-27 02:06:22,1,0
7487954,474,2018-02-02 11:53:14,1,0
7476860,474,2018-02-02 11:53:14,1,0
6643644,474,2018-02-02 11:53:14,1,0
7504099,474,2018-02-02 11:53:14,1,0
4109529,474,2018-02-02 11:53:14,1,0
4505524,474,2018-02-02 11:53:14,1,0
12396532,474,2018-04-30 10:09:17,1,0
7537563,474,2018-02-02 11:53:14,1,0
11301042,474,2018-05-01 20:30:26,1,0
7200953,474,2018-02-02 11:53:14,1,0
3989310,474,2018-02-02 11:53:14,1,0
4088503,474,2018-02-02 11:53:14,1,0
3626788,474,2018-02-02 11:53:14,1,0
7486519,474,2018-02-02 11:53:14,1,0
10341336,474,2018-02-02 11:53:14,1,0
10327350,474,2018-02-02 11:53:14,1,0
5491792,474,2018-02-02 11:53:14,1,0
5652256,474,2018-02-02 11:53:14,1,0
4411628,474,2018-02-02 11:53:14,1,0
1018210,474,2018-02-02 11:53:14,1,0
7483601,463,2018-02-05 07:09:00,0,0
4090399,450,2018-02-06 10:30:47,0,0
6807773,428,2018-02-06 10:42:23,1,0
8612076,438,2018-02-06 17:20:03,1,0
9600035,438,2018-02-06 17:20:19,1,0
7842647,438,2018-02-06 17:20:45,1,0
9207955,457,2018-02-07 09:11:45,1,0
4893081,457,2018-02-07 09:15:04,1,0
8575000,458,2018-02-07 11:15:23,1,0
5665865,468,2018-02-07 16:44:11,1,0
5766542,450,2018-02-07 17:51:14,1,0
4086105,468,2018-02-08 10:17:22,1,0
15041939,450,2018-02-08 21:50:36,0,0
5678168,468,2018-02-09 07:09:52,1,0
4092525,450,2018-02-09 12:09:58,1,0
4099763,468,2018-02-14 10:02:46,1,0
5676285,429,2018-02-15 09:39:54,1,0
5086542,429,2018-02-15 09:40:32,1,0
4081926,429,2018-02-15 09:41:04,1,0
4459455,429,2018-02-15 09:41:30,1,0
5650895,450,2018-02-16 09:36:27,1,0
4889570,457,2018-02-16 10:17:20,1,0
4041817,457,2018-02-16 10:33:45,1,0
3365281,457,2018-02-16 10:38:37,1,0
8590222,468,2018-02-16 10:57:08,1,0
7466815,468,2018-02-16 11:28:42,1,0
3657086,468,2017-11-23 15:38:47,1,0
5664673,468,2018-02-16 14:37:16,0,0
5652013,468,2017-11-24 12:14:00,1,0
8505582,468,2018-02-16 18:19:02,1,0
5815698,459,2018-02-19 11:08:22,0,0
3105209,429,2018-02-19 18:46:17,1,0
5478490,457,2018-02-22 10:05:40,1,0
4912326,457,2018-02-01 14:30:29,1,0
2626971,457,2018-02-05 16:41:33,1,0
6855621,457,2018-02-22 10:07:04,1,0
6947675,457,2018-02-19 10:03:20,1,0
6827000,447,2018-02-22 11:46:27,0,0
5925165,286,2018-02-22 14:38:56,0,0
3113944,325,2018-02-22 15:15:14,1,0
5645791,468,2018-02-22 17:43:46,1,0
4065976,456,2018-02-23 11:32:07,1,0
3656079,450,2018-02-23 15:34:10,1,0
5541058,1042,2023-08-09 08:48:22,0,0
6629762,463,2018-02-26 11:51:33,0,0
4631559,468,2018-02-26 16:17:16,1,0
6717007,463,2018-02-27 10:47:32,0,0
6691019,458,2018-02-27 15:20:11,0,0
5541058,1041,2023-08-09 08:47:54,0,0
4746123,457,2018-03-01 10:46:50,0,0
7513327,466,2018-03-02 13:25:09,0,0
4706997,325,2019-08-20 09:12:38,1,0
3964950,456,2018-03-06 08:26:04,1,0
5777756,456,2018-03-06 08:26:26,1,0
5282856,456,2018-03-06 08:26:45,1,0
5632407,325,2018-03-06 18:06:06,1,0
4365741,268,2018-03-06 18:07:41,1,0
1145024,428,2018-03-06 18:08:06,1,0
3651522,463,2018-03-06 18:22:02,1,0
6827000,457,2018-03-06 18:36:25,1,0
6167591,457,2018-03-06 18:37:04,1,0
3599876,438,2018-03-06 18:37:40,1,0
5840419,456,2018-03-07 08:48:04,0,0
4112127,469,2018-03-07 10:10:51,1,0
7513327,469,2018-03-07 16:06:12,1,0
2293915,466,2018-03-08 08:25:31,0,0
5126374,429,2018-03-12 10:37:01,1,0
3626788,463,2018-03-12 11:25:57,0,0
7227472,459,2018-03-12 14:13:04,0,0
7555278,469,2018-03-12 15:23:43,1,0
5644679,335,2015-04-21 13:44:40,1,0
3629568,469,2018-03-13 08:46:17,1,0
5840419,470,2018-03-13 15:29:35,1,0
2293915,463,2018-03-08 08:26:57,1,0
7462968,463,2018-03-13 15:41:25,1,0
5691482,463,2018-03-13 15:54:16,1,0
3965034,463,2018-03-13 15:54:56,1,0
5685635,463,2017-12-20 11:05:39,1,0
10388192,463,2018-03-13 15:56:21,1,0
5681468,463,2018-03-13 15:57:05,1,0
1144262,463,2018-03-13 15:57:34,1,0
4557214,463,2018-03-13 15:58:38,1,0
5539599,463,2018-03-13 15:59:08,1,0
7483472,463,2018-03-13 15:59:50,1,0
5692831,463,2018-03-13 16:00:23,1,0
1111924,463,2018-03-13 16:01:11,1,0
1853842,463,2017-10-10 17:04:16,1,0
5487063,463,2018-03-13 16:02:17,1,0
5666505,463,2017-11-08 22:51:28,1,0
4421188,325,2018-03-13 17:47:42,1,0
3570334,463,2018-03-14 18:45:16,1,0
7479942,463,2017-11-16 12:18:25,1,0
5644731,463,2018-03-14 18:48:28,1,0
4091967,469,2018-03-15 09:58:11,1,0
4269242,428,2018-03-15 18:01:34,0,0
6508560,450,2018-03-15 18:19:57,0,0
6609754,468,2018-02-16 10:19:38,1,0
4269242,396,2018-03-16 16:28:20,1,0
5632407,428,2018-03-16 16:44:13,1,0
5076533,465,2018-03-16 19:56:48,0,0
3715439,469,2018-03-19 06:39:00,1,0
7567319,463,2018-03-19 13:33:48,0,0
5691713,469,2018-03-19 15:03:54,1,0
7552882,469,2018-03-19 15:19:58,1,0
7477606,469,2018-03-19 17:08:55,1,0
6659514,469,2018-03-20 13:43:26,1,0
5256783,459,2018-03-20 15:31:54,0,0
5666794,469,2018-03-20 16:36:47,1,0
10330136,469,2018-03-20 17:19:18,1,0
7555864,469,2018-03-20 17:20:33,1,0
7773935,459,2018-03-20 19:11:46,1,0
7495073,469,2018-03-20 22:22:06,1,0
5691804,469,2018-03-21 07:11:25,1,0
10388498,469,2018-03-21 08:38:56,1,0
7521279,469,2018-03-21 09:56:41,1,0
10381531,469,2018-03-21 11:35:16,1,0
7559423,469,2018-03-21 11:44:20,1,0
7526135,469,2018-03-13 22:27:23,1,0
10349901,469,2018-03-21 15:41:02,1,0
10524325,469,2018-03-22 08:30:08,1,0
10421700,468,2018-03-22 08:43:02,0,0
4087010,469,2018-03-22 09:31:26,1,0
7568562,471,2018-03-22 10:32:09,0,0
7568562,473,2018-03-22 10:35:55,0,0
3645866,471,2018-03-22 15:37:50,1,0
5541058,1040,2023-08-09 08:47:29,0,0
3643710,472,2018-03-22 16:20:15,0,0
3643710,473,2018-03-22 16:20:59,0,0
7858157,471,2018-03-22 16:23:46,0,0
7555510,471,2018-03-22 17:08:16,1,0
5684163,471,2018-03-22 17:22:00,1,0
9699871,471,2018-03-22 18:12:18,0,0
3715439,471,2018-03-22 18:13:26,0,0
4082785,471,2018-03-23 00:02:11,1,0
10352220,471,2018-03-23 00:09:51,1,0
5664495,469,2018-03-22 09:16:29,1,0
10420224,472,2018-03-23 09:14:08,1,0
7568562,472,2018-03-23 09:24:55,1,0
5660488,472,2018-03-23 09:24:55,1,0
6697447,471,2018-03-23 09:44:19,1,0
7523613,472,2018-03-23 09:58:30,1,0
5493604,471,2018-03-23 10:06:32,0,0
1115377,473,2018-03-23 10:09:25,1,0
5493604,472,2018-03-23 10:14:48,1,0
7552353,472,2018-03-23 10:40:40,1,0
7483305,472,2018-03-23 10:50:47,1,0
7511932,472,2018-03-23 11:13:19,1,0
7537620,472,2018-03-23 11:22:44,1,0
3658268,471,2018-03-23 11:23:38,1,0
3645410,473,2018-03-23 11:28:56,1,0
8505804,472,2018-03-23 11:43:44,1,0
10343537,473,2018-03-23 11:58:17,1,0
10503676,471,2018-03-23 12:42:32,1,0
10819055,471,2018-03-23 12:48:19,1,0
10385123,472,2018-03-23 13:17:28,1,0
5008770,471,2018-03-23 13:35:17,1,0
8346174,472,2018-03-23 14:11:31,1,0
8616170,473,2018-03-23 14:42:36,1,0
5488287,471,2018-03-23 15:27:15,1,0
10352494,472,2018-03-23 15:45:03,1,0
5632258,472,2018-03-23 15:53:57,1,0
5666265,469,2018-03-23 16:00:36,1,0
9510450,472,2018-03-23 16:05:04,1,0
7529127,472,2018-03-23 16:19:27,1,0
7529127,471,2018-03-23 16:27:52,1,0
10577614,472,2018-03-23 16:44:48,1,0
7210536,473,2018-03-23 17:00:55,1,0
5687439,472,2018-03-23 17:23:45,1,0
7477829,472,2018-03-23 17:43:12,1,0
7478950,472,2018-03-23 17:43:50,1,0
6709093,473,2018-03-23 17:53:33,1,0
7560907,472,2018-03-23 18:08:52,1,0
10359809,472,2018-03-23 18:16:27,1,0
8564604,472,2018-03-23 18:30:29,1,0
12547316,472,2018-03-23 18:41:35,1,0
7480921,473,2018-03-23 18:52:18,1,0
8218106,472,2018-03-23 19:00:15,1,0
7512406,473,2018-03-23 19:03:32,1,0
8480118,473,2018-03-23 19:19:10,1,0
8506570,473,2018-03-23 19:21:02,1,0
10342158,473,2018-03-23 19:37:50,1,0
7548569,472,2018-03-23 20:08:16,1,0
7505344,472,2018-03-23 20:35:28,0,0
8521597,473,2018-03-23 20:38:32,1,0
4081254,472,2018-03-23 22:14:20,1,0
7574892,472,2018-03-24 07:19:14,1,0
12515620,472,2018-03-24 08:09:12,1,0
4076346,471,2018-03-24 08:16:55,1,0
6700018,471,2018-03-24 09:12:44,1,0
10395765,471,2018-03-24 09:28:15,1,0
10336696,471,2018-03-24 09:41:59,1,0
7479448,473,2018-03-24 09:50:18,0,0
7466834,473,2018-03-24 09:59:38,1,0
7513428,473,2018-03-24 10:09:57,1,0
7470221,472,2018-03-24 10:29:46,1,0
10648165,472,2018-03-24 10:49:48,1,0
3646914,473,2018-03-24 11:12:18,1,0
4115490,472,2018-03-24 11:35:29,1,0
12428371,472,2018-03-24 11:58:18,1,0
7502660,472,2018-03-24 12:01:00,1,0
7474102,471,2018-03-24 12:25:16,1,0
4092720,473,2018-03-24 13:04:19,1,0
7511754,473,2018-03-24 13:14:19,1,0
10384200,473,2018-03-24 14:08:05,1,0
10348427,472,2018-03-24 15:19:47,1,0
12398117,472,2018-03-24 15:31:01,1,0
8553364,472,2018-03-24 15:50:22,1,0
7477394,472,2018-03-24 15:53:44,1,0
8591941,471,2018-03-24 16:25:24,0,0
8591941,472,2018-03-24 16:27:14,1,0
8522865,471,2018-03-24 16:29:47,1,0
12518347,472,2018-03-24 16:46:12,1,0
7537551,473,2018-03-24 16:55:14,1,0
8583933,472,2018-03-24 17:15:52,1,0
7526535,472,2018-03-24 17:35:56,1,0
8595388,471,2018-03-24 17:42:11,1,0
8627098,473,2018-03-24 18:05:35,1,0
7467010,472,2018-03-24 18:20:32,1,0
10387433,472,2018-03-24 18:29:53,1,0
6711761,471,2018-03-24 19:06:17,1,0
7567008,471,2018-03-24 19:23:34,0,0
7567008,473,2018-03-24 19:25:14,1,0
7476714,471,2018-03-24 19:46:32,0,0
7478187,471,2018-03-24 19:56:32,1,0
7579934,473,2018-03-25 07:57:02,0,0
7514167,472,2018-03-25 08:24:07,1,0
5683660,472,2018-03-25 08:36:10,1,0
7552063,471,2018-03-25 08:57:34,1,0
7571387,472,2018-03-25 09:39:12,1,0
1108207,471,2018-03-25 09:54:20,1,0
6859223,472,2018-03-25 10:26:12,0,0
6859223,471,2018-03-25 10:28:44,1,0
6706965,471,2018-03-25 10:49:49,0,0
6706965,472,2018-03-25 10:55:47,1,0
6703904,472,2018-03-25 11:01:08,1,0
5694057,472,2018-03-25 11:11:41,1,0
3645453,471,2018-03-25 11:15:32,1,0
12485595,471,2018-03-25 11:22:30,1,0
10305694,472,2018-03-25 11:35:31,1,0
7559396,472,2018-03-25 11:43:37,1,0
7536584,472,2018-03-25 11:53:01,1,0
5493036,473,2018-03-25 12:00:52,1,0
7476714,472,2018-03-25 12:04:24,1,0
5666866,473,2018-03-25 12:13:01,1,0
5669611,473,2018-03-25 12:25:21,1,0
7487094,472,2018-03-25 12:52:02,1,0
7467674,472,2018-03-25 13:28:18,1,0
7467674,473,2018-03-25 13:32:28,1,0
1104290,473,2018-03-25 13:46:53,1,0
10336081,471,2018-03-25 14:06:46,1,0
5698003,471,2018-03-25 14:21:39,1,0
4000291,471,2018-03-25 15:47:13,1,0
5644315,472,2018-03-26 08:51:52,1,0
10376427,469,2018-03-26 09:13:15,1,0
10312376,472,2018-03-26 09:28:43,1,0
5495049,428,2023-09-20 16:24:08,1,0
5653908,428,2018-03-26 09:29:49,1,0
4008707,428,2018-03-26 09:30:09,1,0
2694009,428,2018-03-26 09:30:53,1,0
5768478,428,2018-03-26 09:31:12,1,0
6508560,428,2021-05-12 18:28:18,1,0
4118480,450,2018-03-26 09:32:02,1,0
5691730,463,2018-03-26 10:09:37,1,0
12486392,472,2018-03-26 11:00:33,1,0
8590622,471,2018-03-26 15:20:54,1,0
12517049,472,2018-03-26 16:05:03,1,0
10376937,472,2018-03-26 16:13:15,1,0
5668816,472,2018-03-26 17:53:43,1,0
7254270,472,2018-03-26 18:04:39,1,0
7465959,472,2018-03-26 18:52:25,1,0
7479448,472,2018-03-27 09:25:14,1,0
7528421,472,2018-03-27 09:27:11,1,0
7487007,472,2018-03-27 09:42:23,1,0
7502922,469,2018-03-27 10:39:35,1,0
8592781,472,2018-03-27 10:52:09,1,0
5635747,471,2018-03-27 11:07:09,1,0
4106938,469,2018-03-27 15:23:26,1,0
4097515,473,2018-03-28 09:58:45,1,0
7483356,472,2018-03-28 10:35:32,1,0
3387880,457,2018-03-28 10:54:17,1,0
5666635,472,2018-03-28 10:56:05,1,0
7481295,473,2018-03-28 11:21:06,1,0
7500180,469,2018-03-28 12:37:52,1,0
5561175,472,2018-03-28 13:12:39,1,0
9584533,473,2018-03-28 15:31:03,1,0
12611462,471,2018-03-28 17:43:31,1,0
7553478,471,2018-03-28 19:12:21,1,0
7512139,472,2018-03-29 08:10:56,1,0
6589114,468,2018-03-29 10:02:08,1,0
5698840,469,2018-03-29 10:46:21,1,0
12642483,471,2018-03-29 11:06:07,1,0
230430,472,2018-03-29 11:34:35,1,0
5644679,455,2018-03-29 12:04:37,0,0
5644679,445,2020-11-05 12:34:26,1,0
8526075,469,2018-03-30 23:02:00,1,0
3657804,468,2018-04-01 20:58:42,1,1
3657804,0,2018-04-01 21:22:47,0,0
5631131,469,2018-04-02 09:14:59,1,0
4083107,468,2018-04-02 09:25:28,1,0
5644679,441,2018-04-02 09:41:40,1,0
5077148,469,2018-04-02 15:13:48,1,0
7543046,472,2018-04-02 16:09:02,1,0
9699871,472,2018-04-02 16:16:09,1,0
5115696,472,2018-04-02 17:49:10,1,0
5634973,468,2018-04-03 00:37:22,1,0
6706059,469,2018-04-03 10:34:22,0,0
5667800,469,2018-04-03 18:08:16,1,0
12428472,471,2018-04-04 09:24:02,1,0
5666531,471,2018-04-04 09:28:06,1,0
5138038,471,2018-03-22 14:14:32,1,0
7567791,471,2018-04-04 09:29:50,1,0
5680237,471,2018-03-22 23:47:34,1,0
5492576,471,2018-04-04 09:34:42,1,0
7579934,472,2018-04-04 09:54:30,1,0
1115922011,469,2018-04-04 15:54:24,0,0
1115922,469,2018-04-04 16:10:26,1,0
7858157,472,2018-04-05 11:21:40,1,0
5492313,463,2018-04-05 14:45:32,0,0
3659328,463,2018-04-06 10:35:17,1,0
6743579,468,2018-04-06 12:00:26,1,0
4009521,468,2018-04-06 15:45:29,1,0
8690262,468,2018-04-06 16:15:18,1,0
5647848,463,2018-04-07 13:11:16,0,0
5647848,450,2018-04-07 13:15:12,0,0
3685686,463,2018-04-07 23:57:17,0,0
4086883,468,2018-04-08 08:19:48,1,0
10385186,469,2018-04-09 00:21:00,1,0
10338499,469,2018-04-09 01:09:33,0,0
8579830,469,2018-04-09 09:16:25,0,0
7483601,464,2018-04-09 09:38:44,1,0
7555778,463,2018-04-09 09:39:30,1,0
7478610,463,2018-04-09 09:40:04,1,0
5631295,463,2018-04-09 09:40:32,1,0
6717007,464,2018-04-09 09:41:04,1,0
3655883,464,2018-04-09 09:41:33,1,0
8300163,464,2018-04-09 09:42:01,1,0
5542108,464,2018-04-09 09:43:02,1,0
5644913,471,2018-04-09 09:59:12,1,0
3645453,469,2018-04-09 10:39:49,1,0
10344554,473,2018-04-09 18:19:24,1,0
4191569,471,2018-03-27 09:36:31,1,0
12465797,472,2018-04-10 08:50:39,1,0
10421700,469,2018-04-10 11:37:58,1,0
4090852,468,2018-04-10 10:08:33,1,0
5677710,455,2018-04-12 09:33:30,0,0
3643710,471,2018-04-12 09:41:05,0,0
5677710,471,2018-04-12 09:44:46,1,0
5787584,445,2018-04-13 10:33:49,1,0
6706859,472,2018-04-13 17:49:02,1,0
4091162,463,2018-04-13 18:04:42,0,0
2362441,457,2018-04-13 18:25:49,0,0
4091162,447,2018-04-13 18:31:01,0,0
6692910,472,2018-04-13 20:13:15,1,0
5555487,472,2018-04-13 20:20:02,1,0
4091162,469,2018-04-13 20:44:07,1,0
6660142,463,2018-04-13 21:20:02,0,0
5766366,471,2018-04-14 10:47:07,1,0
4083592,474,2018-04-16 09:13:42,1,0
5634853,474,2018-04-16 09:25:51,0,0
4119648,474,2018-04-16 10:02:37,0,0
5655371,0,2018-04-16 11:51:18,0,0
4114988,474,2018-04-16 16:10:30,1,0
7475119,469,2018-04-16 18:48:42,1,0
4377337,457,2018-04-16 18:49:44,1,0
5401320,474,2018-04-16 19:40:14,1,0
10369883,474,2018-04-16 20:48:33,1,0
3699100,474,2018-04-17 08:48:26,1,0
1145466,468,2018-04-17 10:52:43,1,0
5404518,450,2018-04-17 10:57:56,1,0
5684072,474,2018-04-17 11:04:42,0,0
1032807,473,2018-04-17 11:05:56,1,0
1104622,473,2018-04-17 11:16:47,1,0
10424401,474,2018-04-17 11:47:01,1,0
1766831,474,2018-04-17 12:09:04,0,0
5683617,472,2018-04-17 15:12:50,1,0
7464292,474,2018-04-17 15:18:54,1,0
5636691,474,2018-04-17 16:15:42,0,0
7489777,474,2018-04-17 17:06:48,1,0
5655371,474,2018-04-17 20:30:27,1,0
7557224,0,2018-04-17 20:38:14,0,0
8564827,474,2018-04-17 22:12:23,1,0
4776209,474,2018-04-17 23:40:53,0,0
4118004,468,2018-04-18 10:28:04,1,0
6686382,469,2018-04-18 13:23:08,1,0
7537617,474,2018-04-18 15:26:11,1,0
5643923,474,2018-04-18 15:40:59,1,0
6570340,474,2018-04-18 16:20:22,0,0
10345612,473,2018-04-18 17:01:04,0,0
10345612,474,2018-04-18 17:10:54,0,0
7501975,471,2018-04-18 17:24:42,1,0
10333323,474,2018-04-18 17:46:14,1,0
5554167,474,2018-04-18 17:57:24,1,0
5554190,474,2018-04-18 17:58:02,1,0
8643501,463,2018-04-18 19:20:11,0,0
8643501,474,2018-04-18 19:50:36,1,0
5667586,474,2018-04-18 20:34:14,1,0
7557224,474,2018-04-18 22:32:03,1,0
5087296,474,2018-04-19 08:52:11,1,0
7670552,450,2018-04-19 10:34:13,0,0
5688018,474,2018-04-19 11:28:11,1,0
1392891,472,2018-04-19 11:34:18,0,0
5663938,440,2018-04-19 17:31:05,0,0
5697293,428,2018-04-19 17:37:32,1,0
2362441,428,2018-04-19 18:12:51,0,0
2362441,325,2018-04-19 18:19:16,1,0
7519042,474,2018-04-19 21:31:59,1,0
5126562,474,2018-04-19 23:21:47,1,0
8146151,474,2018-04-20 08:49:19,0,0
10423561,474,2018-04-20 10:37:58,1,0
12546905,474,2018-04-20 11:03:12,1,0
7554909,474,2018-04-20 12:03:31,1,0
6675275,474,2018-04-20 12:16:06,1,0
7817468,474,2018-04-20 14:42:08,1,0
5567719,476,2018-04-20 14:42:35,0,0
6599514,476,2018-04-20 15:55:54,0,0
6661432,474,2018-04-20 19:22:26,1,0
